timestamp_unix_s,timestamp_iso,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772695952.6621747,2026-03-05T07:32:32.662175,47.3979711,8.5461635,0.35500001907348633,-494.6440124511719,0.006166416220366955,-0.007115562446415424,-9.734758377075195,0.0001968027645489201,0.00012587846140377223,0.0003383317089173943,,
1772695952.7646887,2026-03-05T07:32:32.764689,47.3979711,8.5461635,0.3540000021457672,-494.64501953125,-0.010431558825075626,-0.0028045594226568937,-9.73205280303955,0.0005070064216852188,0.00027617314481176436,0.000561470864340663,,
1772695952.8670948,2026-03-05T07:32:32.867095,47.3979711,8.5461635,0.3530000150203705,-494.6460266113281,-0.010431558825075626,-0.0028045594226568937,-9.73205280303955,0.0005070064216852188,0.00027617314481176436,0.000561470864340663,,
1772695952.969952,2026-03-05T07:32:32.969952,47.3979711,8.5461635,0.3530000150203705,-494.6460266113281,-0.0031540184281766415,0.004883259534835815,-9.729257583618164,0.0004445347294677049,0.0005977435503154993,4.163889025221579e-05,,
1772695953.0714138,2026-03-05T07:32:33.071414,47.3979711,8.5461635,0.35200002789497375,-494.64703369140625,-0.0072994539514184,-0.0007181726396083832,-9.725098609924316,-0.0011091065825894475,-0.0008135430398397148,0.00039520644349977374,,
1772695953.1738632,2026-03-05T07:32:33.173863,47.3979711,8.5461635,0.35100001096725464,-494.64801025390625,0.001912347273901105,-0.003932426683604717,-9.73201847076416,-0.0006309175514616072,5.834035255247727e-05,-0.0003038036811631173,,
1772695953.276893,2026-03-05T07:32:33.276893,47.3979711,8.5461635,0.3500000238418579,-494.6490173339844,0.001912347273901105,-0.003932426683604717,-9.73201847076416,-0.0006309175514616072,5.834035255247727e-05,-0.0003038036811631173,,
1772695953.3786833,2026-03-05T07:32:33.378683,47.3979711,8.5461635,0.3500000238418579,-494.6490173339844,-0.015138314105570316,-0.0041816458106040955,-9.732904434204102,-0.00022307762992568314,-0.0001245968451257795,-0.0002698068565223366,,
1772695953.4797466,2026-03-05T07:32:33.479747,47.3979711,8.5461635,0.3490000069141388,-494.6500244140625,-0.0022501274943351746,0.004715447314083576,-9.732714653015137,0.0005519773694686592,0.0002900024119298905,-0.00025600360822863877,,
1772695953.5874653,2026-03-05T07:32:33.587465,47.3979711,8.5461635,0.3490000069141388,-494.6500244140625,-0.0022501274943351746,0.004715447314083576,-9.732714653015137,0.0005519773694686592,0.0002900024119298905,-0.00025600360822863877,,
1772695953.692128,2026-03-05T07:32:33.692128,47.3979711,8.5461635,0.3490000069141388,-494.6500244140625,0.004850898869335651,0.004539509303867817,-9.734660148620605,0.0009250497678294778,-0.0002931831986643374,-0.0014066837029531598,,
1772695953.7945592,2026-03-05T07:32:33.794559,47.3979711,8.5461635,0.3490000069141388,-494.6500244140625,0.004850898869335651,0.004539509303867817,-9.734660148620605,0.0009250497678294778,-0.0002931831986643374,-0.0014066837029531598,,
1772695953.8971493,2026-03-05T07:32:33.897149,47.3979711,8.5461635,0.34800001978874207,-494.6510314941406,-0.005104338750243187,-0.004238082095980644,-9.734634399414062,-8.363134111277759e-05,0.000834618229418993,-0.0005483326967805624,,
1772695953.9989526,2026-03-05T07:32:33.998953,47.3979711,8.5461635,0.34700000286102295,-494.65203857421875,-0.005104338750243187,-0.004238082095980644,-9.734634399414062,-8.363134111277759e-05,0.000834618229418993,-0.0005483326967805624,,
1772695954.1161563,2026-03-05T07:32:34.116156,47.3979711,8.5461635,0.34700000286102295,-494.65203857421875,-0.002230192767456174,-0.007532425224781036,-9.72972583770752,7.343935430981219e-05,0.0002572739031165838,0.00044750634697265923,,
1772695954.2185252,2026-03-05T07:32:34.218525,47.3979711,8.5461635,0.34700000286102295,-494.65203857421875,-0.002230192767456174,-0.007532425224781036,-9.72972583770752,7.343935430981219e-05,0.0002572739031165838,0.00044750634697265923,,
1772695954.3212924,2026-03-05T07:32:34.321292,47.3979711,8.5461635,0.34700000286102295,-494.65203857421875,-0.001869046944193542,0.0007854253053665161,-9.725146293640137,0.0009542479529045522,0.0009127297671511769,3.3412532502552494e-05,,
1772695954.4234946,2026-03-05T07:32:34.423495,47.3979711,8.5461635,0.3460000157356262,-494.65301513671875,0.007824688218533993,0.0009512070100754499,-9.738024711608887,-5.082173811388202e-05,0.0002797636261675507,0.001152427401393652,,
